City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Ponca City,US,2021-01-31 15:02:58,36.707,-97.0856,35.6,69,1,17.27
293,Longhua,CN,2021-01-31 15:02:59,23.6137,114.1919,57.2,74,0,1.07
294,Conceicao Do Araguaia,BR,2021-01-31 15:02:59,-8.2578,-49.2647,88.79,58,83,3.96
295,Cairns,AU,2021-01-31 15:02:59,-16.9167,145.7667,78.8,83,100,8.05
296,Pontes E Lacerda,BR,2021-01-31 15:02:36,-15.2261,-59.3353,80.15,73,92,5.3
297,Marathon,US,2021-01-31 15:02:59,44.9,-89.7668,26.01,86,90,8.05
298,Rivers,CA,2021-01-31 15:02:59,50.0308,-100.2403,17.6,86,90,6.91
299,Ust-Omchug,RU,2021-01-31 15:02:59,61.15,149.6333,-27.78,80,100,9.91
300,Bilma,NE,2021-01-31 15:03:00,18.6853,12.9164,81.46,13,0,2.06
301,Saint-Denis,FR,2021-01-31 15:03:00,48.9167,2.3333,50.0,93,90,4.61
302,Dawei,MM,2021-01-31 15:03:00,14.0833,98.2,73.11,74,0,4.14
303,Yangjiang,CN,2021-01-31 15:03:00,21.85,111.9667,61.34,86,78,3.94
304,Mayskiy,RU,2021-01-31 15:03:00,47.6931,40.1025,42.8,93,40,17.9
305,Catamarca,AR,2021-01-31 15:00:49,-28.4696,-65.7852,64.99,77,69,3.0
306,Srednekolymsk,RU,2021-01-31 15:03:01,67.45,153.6833,-31.88,84,100,6.89
307,Barahona,DO,2021-01-31 15:00:03,18.2085,-71.1008,75.2,83,40,5.61
308,Sangar,RU,2021-01-31 15:03:01,63.9242,127.4739,-48.12,76,70,5.66
309,Mehamn,NO,2021-01-31 15:03:01,71.0357,27.8492,25.18,96,100,17.27
310,Cootamundra,AU,2021-01-31 15:03:01,-34.65,148.0333,66.99,78,0,5.99
311,Mukhen,RU,2021-01-31 15:03:02,48.1,136.1,-14.78,85,6,5.82
312,Kloulklubed,PW,2021-01-31 15:03:02,7.0419,134.2556,80.6,78,75,8.05
313,Kumluca,TR,2021-01-31 15:03:02,36.3703,30.2869,56.66,65,0,0.43
314,Muncar,ID,2021-01-31 15:03:02,-8.4333,114.3333,77.29,86,100,3.67
315,Bialogard,PL,2021-01-31 15:03:02,54.007,15.9875,30.0,75,96,11.01
316,Stonehaven,GB,2021-01-31 15:03:03,56.9637,-2.2118,35.6,80,90,1.14
317,Constantine,DZ,2021-01-31 15:03:03,36.365,6.6147,53.6,62,75,16.11
318,Kununurra,AU,2021-01-31 15:03:03,-15.7667,128.7333,78.8,100,76,5.39
319,Praia,CV,2021-01-31 15:03:03,14.9215,-23.5087,84.2,42,0,17.27
320,Acheng,CN,2021-01-31 15:03:03,45.5454,126.977,5.0,85,75,8.95
321,Saint-Francois,FR,2021-01-31 15:03:03,46.4154,3.9054,51.01,87,90,5.75
322,Porto Velho,BR,2021-01-31 15:03:04,-8.7619,-63.9039,80.6,78,75,3.44
323,Quatre Cocos,MU,2021-01-31 15:03:04,-20.2078,57.7625,84.2,65,75,10.36
324,Valparaiso,CL,2021-01-31 15:00:10,-33.0393,-71.6273,66.2,100,90,3.44
325,Ferrol,ES,2021-01-31 15:03:04,43.4832,-8.2369,61.0,83,75,8.01
326,Lagoa,PT,2021-01-31 15:03:04,39.05,-27.9833,62.08,93,100,22.91
327,Mutis,CO,2021-01-31 15:03:04,6.2262,-77.4044,80.13,74,99,4.03
328,Bonthe,SL,2021-01-31 15:03:04,7.5264,-12.505,88.41,53,85,10.96
329,Bambous Virieux,MU,2021-01-31 15:03:05,-20.3428,57.7575,84.2,65,75,10.36
330,Bytosh,RU,2021-01-31 15:03:05,53.8186,34.0912,23.0,80,75,11.18
331,Haapiti,PF,2021-01-31 15:03:05,-17.5667,-149.8667,75.2,69,75,10.42
332,Severo-Kurilsk,RU,2021-01-31 15:03:05,50.6789,156.125,22.03,94,100,40.82
333,Port Keats,AU,2021-01-31 15:03:05,-14.25,129.55,77.49,93,100,8.59
334,Boddam,GB,2021-01-31 15:03:05,57.4667,-1.7833,35.6,80,90,1.14
335,Siavonga,ZM,2021-01-31 15:03:06,-16.5382,28.7088,84.2,68,95,1.72
336,Nanakuli,US,2021-01-31 15:03:06,21.3906,-158.1547,71.6,83,90,3.44
337,General Roca,AR,2021-01-31 15:03:06,-39.0333,-67.5833,62.6,77,75,8.05
338,Fuente De Oro,CO,2021-01-31 15:03:06,3.4594,-73.6128,87.49,42,5,13.22
339,Gizo,SB,2021-01-31 15:03:06,-8.103,156.8419,84.04,73,100,19.98
340,Mankayan,PH,2021-01-31 15:03:06,16.85,120.8,53.74,93,61,4.99
341,Lorengau,PG,2021-01-31 15:03:06,-2.0226,147.2712,82.47,79,100,8.99
342,Socorro,US,2021-01-31 15:03:07,31.6546,-106.3033,39.99,38,1,5.75
343,Laguna,US,2021-01-31 15:03:07,38.421,-121.4238,48.99,81,90,3.44
344,Urucara,BR,2021-01-31 15:03:07,-2.5364,-57.76,88.68,54,0,5.97
345,Itamaraca,BR,2021-01-31 15:01:14,-7.7478,-34.8256,82.4,61,75,11.5
346,Kalabo,ZM,2021-01-31 15:03:07,-14.97,22.6814,77.47,68,100,6.35
347,Kudahuvadhoo,MV,2021-01-31 15:03:07,2.6708,72.8944,81.81,78,10,12.46
348,Marienburg,PL,2021-01-31 15:03:08,54.0359,19.0266,30.0,79,63,8.99
349,Nyuksenitsa,RU,2021-01-31 15:03:08,60.4128,44.2397,22.14,98,100,6.46
350,Banjar,ID,2021-01-31 15:03:08,-8.19,114.9675,80.6,89,40,5.75
351,San Quintin,MX,2021-01-31 15:03:08,30.4833,-115.95,54.61,74,96,0.65
352,Belmonte,BR,2021-01-31 15:03:08,-15.8631,-38.8828,82.4,65,40,10.36
353,Coruripe,BR,2021-01-31 15:03:08,-10.1256,-36.1756,85.05,61,34,12.3
354,Payo,ID,2021-01-31 15:03:09,-3.7508,103.6372,73.96,81,86,2.48
355,Katsuura,JP,2021-01-31 15:03:09,35.1333,140.3,43.0,45,75,8.05
356,San Carlos,VE,2021-01-31 15:03:09,9.6612,-68.5827,90.84,42,13,1.95
357,Solaro,IT,2021-01-31 15:03:09,44.8799,9.1732,51.01,81,21,1.99
358,Honiara,SB,2021-01-31 15:03:11,-9.4333,159.95,79.25,80,100,9.75
359,Ardesen,TR,2021-01-31 15:03:11,41.1911,40.9875,53.6,76,40,4.61
360,Sydney Mines,CA,2021-01-31 15:03:11,46.2367,-60.2177,35.01,86,75,18.41
361,Moerai,PF,2021-01-31 15:03:11,-22.4333,-151.3333,79.36,68,9,4.16
362,Flinders,AU,2021-01-31 15:03:11,-34.5833,150.8552,66.99,88,100,1.01
363,Celestun,MX,2021-01-31 15:03:12,20.8667,-90.4,71.78,72,57,9.28
364,Chapais,CA,2021-01-31 15:02:41,49.7834,-74.8492,-7.6,84,90,4.61
365,Balabac,PH,2021-01-31 15:03:12,7.9868,117.0645,80.29,78,89,17.11
366,Kouango,CF,2021-01-31 15:03:12,4.9934,19.9619,101.16,17,20,5.79
367,Kendari,ID,2021-01-31 15:03:12,-3.945,122.4989,77.63,87,100,2.68
368,Puerto Maldonado,PE,2021-01-31 14:59:11,-12.6,-69.1833,80.6,74,0,8.05
369,Bom Jesus,BR,2021-01-31 15:03:12,-9.0744,-44.3586,95.23,32,7,7.63
370,Marsh Harbour,BS,2021-01-31 15:03:13,26.5412,-77.0636,70.81,69,79,15.66
371,Sarmanovo,RU,2021-01-31 15:03:13,55.2553,52.5891,32.0,55,0,13.42
372,Komsomolskiy,UZ,2021-01-31 15:03:13,40.4272,71.7189,42.8,45,100,4.61
373,Harstad,NO,2021-01-31 15:03:13,68.799,16.5293,26.01,95,84,11.01
374,Jinchang,CN,2021-01-31 15:03:13,38.4953,102.1739,27.09,63,0,6.51
375,Meulaboh,ID,2021-01-31 15:03:13,4.1363,96.1285,78.39,81,87,3.69
376,Karema,TZ,2021-01-31 15:03:14,-6.8205,30.4389,78.4,73,95,5.97
377,Carbonia,IT,2021-01-31 15:03:14,39.1672,8.5222,57.2,77,75,16.11
378,Trincomalee,LK,2021-01-31 15:03:14,8.5711,81.2335,79.65,83,4,13.47
379,Zyryanka,RU,2021-01-31 15:03:14,65.75,150.85,-29.78,82,100,17.52
380,Saskatoon,CA,2021-01-31 15:03:15,52.1168,-106.6345,10.4,79,90,2.3
381,Luba,GQ,2021-01-31 15:03:15,3.4568,8.5547,89.6,66,20,10.36
382,San Ramon,US,2021-01-31 15:03:16,37.7799,-121.978,48.2,81,75,1.68
383,Murowana Goslina,PL,2021-01-31 15:03:16,52.5746,17.0093,32.0,69,0,8.05
384,Pangnirtung,CA,2021-01-31 15:03:16,66.1451,-65.7125,0.86,85,95,2.62
385,Winter Garden,US,2021-01-31 15:03:17,28.5653,-81.5862,66.99,83,44,1.01
386,Waipawa,NZ,2021-01-31 15:03:17,-41.4122,175.5153,57.2,82,42,13.8
387,Umm Lajj,SA,2021-01-31 15:03:17,25.0213,37.2685,73.96,50,0,16.22
388,Mbuguni,TZ,2021-01-31 15:03:18,-3.5667,36.95,93.2,24,20,11.5
389,Kattivakkam,IN,2021-01-31 15:03:18,13.2167,80.3167,78.8,73,20,9.22
390,Masjid Tanah,MY,2021-01-31 15:03:18,2.3455,102.1107,78.8,83,20,4.61
391,Massakory,TD,2021-01-31 15:02:11,12.996,15.7293,95.5,10,0,5.93
392,Urumqi,CN,2021-01-31 15:01:14,43.801,87.6005,-0.4,92,55,2.24
393,Carutapera,BR,2021-01-31 15:03:18,-1.195,-46.02,87.96,58,3,10.11
394,Yeppoon,AU,2021-01-31 15:03:19,-23.1333,150.7333,75.2,83,52,8.05
395,Samandag,TR,2021-01-31 15:03:19,36.0842,35.9771,53.6,66,40,14.97
396,Chunoyar,RU,2021-01-31 15:03:19,57.4467,97.3217,-36.63,78,0,1.88
397,Turayf,SA,2021-01-31 15:03:19,31.6725,38.6637,60.8,51,40,13.8
398,Kunyang,CN,2021-01-31 15:03:19,27.6658,120.5658,55.6,85,5,1.88
399,Alyangula,AU,2021-01-31 15:03:20,-13.8483,136.4192,86.0,79,40,8.05
400,Nioaque,BR,2021-01-31 15:03:20,-21.1353,-55.83,85.06,67,100,8.81
401,Ipixuna,BR,2021-01-31 15:03:20,-1.7625,-48.8043,87.8,58,75,14.97
402,Alta Floresta,BR,2021-01-31 15:03:20,-9.8756,-56.0861,84.2,79,75,2.3
403,Sinnamary,GF,2021-01-31 15:03:20,5.3833,-52.95,80.44,74,33,14.16
404,Turukhansk,RU,2021-01-31 15:03:21,65.8167,87.9833,-16.13,82,100,10.8
405,Mets Masrik,AM,2021-01-31 15:03:21,40.2183,45.7681,25.7,89,38,8.08
406,Bandarbeyla,SO,2021-01-31 15:03:21,9.4942,50.8122,75.04,66,0,16.46
407,Atagay,RU,2021-01-31 15:03:21,55.1033,99.3875,-28.97,81,0,3.31
408,Northam,GB,2021-01-31 15:03:21,51.0333,-4.2167,42.01,92,100,5.99
409,Creston,US,2021-01-31 15:03:21,41.0586,-94.3614,28.99,100,90,21.85
410,Robe,AU,2021-01-31 15:03:22,-37.1833,139.75,59.18,79,66,9.82
411,Sandpoint,US,2021-01-31 14:58:27,48.2766,-116.5533,34.0,100,90,8.05
412,Saldanha,ZA,2021-01-31 15:03:22,-33.0117,17.9442,69.42,78,54,9.78
413,Mabaruma,GY,2021-01-31 15:03:22,8.2,-59.7833,83.64,65,14,9.6
414,Atchison,US,2021-01-31 15:00:54,39.563,-95.1216,32.0,91,95,19.66
415,Port-Cartier,CA,2021-01-31 15:03:23,50.0334,-66.8654,23.0,68,2,4.61
416,Tilichiki,RU,2021-01-31 15:03:23,60.4667,166.1,-11.04,89,100,17.2
417,Akaltara,IN,2021-01-31 15:03:23,22.0167,82.4333,62.29,26,0,1.72
418,Nouadhibou,MR,2021-01-31 15:03:23,20.931,-17.0347,86.0,21,0,13.8
419,Iskateley,RU,2021-01-31 15:03:23,67.6803,53.1512,6.66,95,99,8.97
420,Kieta,PG,2021-01-31 15:03:23,-6.2167,155.6333,81.07,80,100,12.15
421,Itoman,JP,2021-01-31 15:03:23,26.1247,127.6694,64.4,63,20,6.91
422,Taoudenni,ML,2021-01-31 15:03:24,22.6783,-3.9836,86.32,12,0,4.03
423,Sao Joao Da Barra,BR,2021-01-31 15:03:24,-21.6403,-41.0511,89.6,45,0,16.11
424,Mayo,US,2021-01-31 15:03:24,38.8876,-76.5119,32.0,100,90,11.5
425,Yatou,CN,2021-01-31 15:03:24,37.15,122.3833,40.05,85,73,8.57
426,Guerrero Negro,MX,2021-01-31 15:03:24,27.9769,-114.0611,56.08,56,86,4.05
427,Nortelandia,BR,2021-01-31 15:03:24,-14.4547,-56.8028,78.12,84,100,2.64
428,Sirajganj,BD,2021-01-31 15:01:09,24.45,89.7167,62.56,54,0,1.39
429,Nemuro,JP,2021-01-31 15:03:25,43.3236,145.575,22.35,88,29,22.06
430,Mayaguez,PR,2021-01-31 15:02:15,18.2011,-67.1396,82.99,81,66,8.99
431,El Jicaro,GT,2021-01-31 15:03:25,14.9167,-89.9,68.0,94,0,0.87
432,Ambilobe,MG,2021-01-31 15:03:25,-13.2,49.05,79.05,87,93,2.95
433,Suicheng,CN,2021-01-31 15:03:25,33.8963,117.9331,49.44,60,100,8.97
434,Uige,AO,2021-01-31 15:03:26,-7.6087,15.0613,76.64,85,55,3.06
435,Coihaique,CL,2021-01-31 15:03:26,-45.5752,-72.0662,64.4,48,0,6.91
436,Fallon,US,2021-01-31 15:03:26,39.4735,-118.7774,30.2,86,90,3.44
437,Ratnagiri,IN,2021-01-31 15:03:26,16.9833,73.3,78.17,62,0,10.58
438,Cidreira,BR,2021-01-31 15:03:26,-30.1811,-50.2056,81.1,71,98,8.84
439,Colesberg,ZA,2021-01-31 15:03:26,-30.72,25.0972,87.67,11,0,19.75
440,Codrington,AU,2021-01-31 15:03:27,-38.2667,141.9667,52.7,85,0,6.49
441,Tortoli,IT,2021-01-31 15:03:27,39.9256,9.6572,57.2,58,40,8.05
442,Altay,CN,2021-01-31 15:03:28,47.8667,88.1167,13.96,70,41,3.85
443,Doha,QA,2021-01-31 15:00:14,25.2867,51.5333,68.0,45,0,12.66
444,Iza,UA,2021-01-31 15:03:28,48.2152,23.3287,35.01,73,100,2.3
445,Caravelas,BR,2021-01-31 15:03:28,-17.7125,-39.2481,86.07,56,4,9.89
446,Izazi,TZ,2021-01-31 15:03:28,-7.2,35.7333,82.09,61,100,5.19
447,Tommot,RU,2021-01-31 15:03:28,58.9564,126.2925,-42.02,77,82,2.89
448,Dindori,IN,2021-01-31 15:03:28,22.95,81.0833,55.29,36,0,4.21
449,Boffa,GN,2021-01-31 15:03:29,10.1667,-14.0333,92.12,33,38,9.62
450,Torgelow,DE,2021-01-31 15:03:29,53.6333,14.0167,32.0,74,75,14.97
451,Starodub,RU,2021-01-31 15:03:29,52.5844,32.7633,22.59,96,97,11.34
452,Arman,RU,2021-01-31 15:03:29,59.7,150.1667,-14.04,77,99,14.56
453,Atherton,GB,2021-01-31 15:03:29,53.5237,-2.4935,41.0,46,100,7.0
454,Ozernovskiy,RU,2021-01-31 15:03:30,51.5,156.5167,9.64,94,100,13.4
455,Chiredzi,ZW,2021-01-31 15:01:02,-21.05,31.6667,86.68,61,66,8.86
456,Eenhana,NA,2021-01-31 15:03:30,-17.4667,16.3333,89.6,40,75,4.61
457,Shanhetun,CN,2021-01-31 15:03:30,44.7,127.2,11.98,96,100,4.97
458,Linxia,CN,2021-01-31 15:03:31,35.6003,103.2064,26.08,80,41,0.85
459,Ilulissat,GL,2021-01-31 15:03:31,69.2167,-51.1,8.6,61,90,19.57
460,Puri,IN,2021-01-31 15:03:31,19.8,85.85,71.6,64,0,2.3
461,Mayumba,GA,2021-01-31 15:03:31,-3.432,10.6554,82.54,75,10,9.55
462,Borgarnes,IS,2021-01-31 15:03:31,64.5383,-21.9206,30.2,64,40,16.11
463,Miracatu,BR,2021-01-31 15:03:32,-24.2814,-47.4597,96.51,38,100,4.61
464,Baruun-Urt,MN,2021-01-31 15:03:32,46.6806,113.2792,-8.21,88,100,5.5
465,Kjollefjord,NO,2021-01-31 15:03:32,70.9457,27.3465,25.39,95,100,16.87
466,Port Said,EG,2021-01-31 15:03:32,31.2565,32.2841,66.2,68,0,5.75
467,Iracoubo,GF,2021-01-31 15:03:32,5.4802,-53.2011,81.3,72,25,14.18
468,Behshahr,IR,2021-01-31 15:03:33,36.6923,53.5526,57.2,67,0,2.3
469,Santana Do Livramento,BR,2021-01-31 15:03:33,-30.8908,-55.5328,76.19,79,99,6.04
470,Yaring,TH,2021-01-31 15:03:33,6.8662,101.3689,77.94,79,36,12.48
471,Karpathos,GR,2021-01-31 15:03:33,35.507,27.2132,62.6,77,40,12.66
472,Ishigaki,JP,2021-01-31 15:03:33,24.3448,124.1572,68.18,67,54,15.57
473,Sabang,ID,2021-01-31 15:03:33,5.8933,95.3214,81.72,77,82,22.21
474,Arroyo,ES,2021-01-31 15:03:34,41.6096,-4.7969,60.01,67,40,25.32
475,Krasnoarmeysk,RU,2021-01-31 15:03:34,51.0239,45.6969,28.99,96,100,1.99
476,Zhanaozen,KZ,2021-01-31 15:03:34,43.3,52.8,44.29,82,74,6.67
477,Roald,NO,2021-01-31 15:03:34,62.5833,6.1333,30.0,100,40,3.44
478,Beloha,MG,2021-01-31 15:03:34,-25.1667,45.05,86.13,60,11,11.72
479,De Aar,ZA,2021-01-31 15:03:34,-30.6497,24.0123,88.61,10,0,24.34
480,Sorland,NO,2021-01-31 15:03:34,67.667,12.6934,32.0,64,40,12.66
481,Jumla,NP,2021-01-31 15:03:03,29.2747,82.1838,33.57,76,0,2.89
482,Hun,LY,2021-01-31 15:03:35,29.1268,15.9477,79.0,16,0,18.7
483,Alofi,NU,2021-01-31 15:03:35,-19.0595,-169.9187,75.2,94,75,4.61
484,Suriapet,IN,2021-01-31 15:03:35,17.15,79.6167,76.64,45,84,3.8
485,Oranjemund,NA,2021-01-31 15:03:36,-28.55,16.4333,69.26,70,1,16.44
486,Omidiyeh,IR,2021-01-31 15:03:36,30.7597,49.705,64.4,34,0,13.8
487,Klaebu,NO,2021-01-31 15:03:36,63.2976,10.4826,30.2,100,90,12.66
488,Labuhan,ID,2021-01-31 15:03:36,-6.8844,112.2051,79.25,85,100,11.39
489,Tsiroanomandidy,MG,2021-01-31 15:03:36,-18.7667,46.0333,76.3,82,69,2.64
490,Meadow Lake,US,2021-01-31 15:03:37,34.8014,-106.5436,28.4,69,1,5.75
491,Kajaani,FI,2021-01-31 15:03:37,64.2273,27.7285,17.6,93,90,1.14
492,Sokolovo,RU,2021-01-31 15:03:37,52.5318,84.7896,11.39,95,92,8.84
493,Kenai,US,2021-01-31 15:03:37,60.5544,-151.2583,3.0,77,1,3.44
494,Skibbereen,IE,2021-01-31 15:03:37,51.55,-9.2667,46.4,100,90,10.36
495,Januaria,BR,2021-01-31 15:03:37,-15.4833,-44.3667,92.32,37,0,3.8
496,Santa Isabel Do Rio Negro,BR,2021-01-31 15:03:38,-0.4139,-65.0192,82.38,84,68,4.45
497,Cabo San Lucas,MX,2021-01-31 14:59:12,22.8909,-109.9124,59.0,63,40,12.66
498,Krasnozerskoye,RU,2021-01-31 15:03:38,53.9828,79.2374,-0.11,88,42,9.04
499,Surab,PK,2021-01-31 15:03:38,28.4914,66.2585,47.5,49,0,2.28
500,Camana,PE,2021-01-31 15:03:38,-16.6228,-72.7111,74.35,64,64,10.85
501,Port Blair,IN,2021-01-31 15:03:38,11.6667,92.75,80.06,79,0,10.2
502,Necochea,AR,2021-01-31 15:03:39,-38.5473,-58.7368,64.99,54,100,5.01
503,Grand Gaube,MU,2021-01-31 15:03:39,-20.0064,57.6608,82.0,72,36,8.99
504,Huarmey,PE,2021-01-31 15:03:39,-10.0681,-78.1522,76.03,65,18,9.6
505,Pitimbu,BR,2021-01-31 15:03:39,-7.4706,-34.8086,86.0,66,75,13.8
506,Boueni,YT,2021-01-31 15:03:39,-12.9025,45.0761,87.8,66,0,6.91
507,Buraydah,SA,2021-01-31 15:03:39,26.326,43.975,69.8,40,0,6.91
508,Mackenzie,CA,2021-01-31 15:03:40,55.2999,-123.1698,12.2,85,90,6.91
509,Churapcha,RU,2021-01-31 15:03:40,62.0025,132.4325,-46.84,77,85,3.98
510,Poshekhonye,RU,2021-01-31 15:03:40,58.4993,39.1353,22.14,98,100,3.98
511,Razole,IN,2021-01-31 15:03:40,16.4833,81.8333,78.8,73,43,5.75
512,Abilene,US,2021-01-31 15:03:40,32.4487,-99.7331,44.6,57,1,13.8
513,Ha Tinh,VN,2021-01-31 15:03:40,18.3333,105.9,65.88,93,86,0.31
514,Cradock,ZA,2021-01-31 15:03:41,-32.1642,25.6192,93.78,9,0,20.11
515,Cabinda,AO,2021-01-31 15:03:41,-5.55,12.2,82.4,72,34,8.9
516,Prince George,CA,2021-01-31 15:00:05,53.9166,-122.753,24.8,86,40,10.36
517,Staraya Poltavka,RU,2021-01-31 15:03:41,50.4772,46.4814,33.13,94,100,18.99
518,Jaragua,BR,2021-01-31 15:03:41,-15.7569,-49.3344,80.6,50,40,3.44
519,Vila Do Maio,CV,2021-01-31 15:03:41,15.1333,-23.2167,84.2,42,0,17.27
520,Camacha,PT,2021-01-31 15:03:42,33.0833,-16.3333,64.4,77,20,11.5
521,Amposta,ES,2021-01-31 15:03:42,40.7131,0.581,61.0,53,67,1.99
522,Okhotsk,RU,2021-01-31 15:03:42,59.3833,143.3,-13.22,78,0,16.89
523,Port Arthur,CN,2021-01-31 15:03:42,38.8,121.2667,30.2,100,64,4.47
524,Stillwater,US,2021-01-31 15:03:19,36.1156,-97.0584,36.0,69,1,12.66
525,Fort Nelson,CA,2021-01-31 15:03:42,58.8053,-122.7002,-22.0,76,20,2.95
526,Jermuk,AM,2021-01-31 15:03:42,39.8417,45.6723,18.28,92,59,2.26
527,Cabo Rojo,PR,2021-01-31 15:03:43,18.0866,-67.1457,82.99,68,51,1.01
528,Costinesti,RO,2021-01-31 15:03:43,43.95,28.6333,45.0,100,40,13.8
529,Vysokaya Gora,RU,2021-01-31 15:03:43,55.9128,49.3017,28.4,69,0,17.9
530,Dwarka,IN,2021-01-31 15:03:43,22.2394,68.9678,69.1,55,0,11.95
531,Canton,CN,2021-01-31 14:58:52,23.1167,113.25,70.0,59,0,2.24
532,Guanica,PR,2021-01-31 15:03:43,17.9716,-66.908,84.0,57,59,4.0
533,Baykit,RU,2021-01-31 15:03:44,61.67,96.37,-32.08,78,0,1.28
534,Dulce Nombre De Culmi,HN,2021-01-31 15:03:44,15.1,-85.5333,71.6,88,20,2.8
535,Gat,IL,2021-01-31 15:03:44,31.61,34.7642,64.99,68,20,2.3
536,Hamilton,US,2021-01-31 14:59:57,39.1834,-84.5333,37.0,93,90,6.91
537,Spanish Town,JM,2021-01-31 15:03:44,17.9911,-76.9574,86.0,58,40,24.16
538,Hambantota,LK,2021-01-31 15:03:44,6.1241,81.1185,77.0,100,40,6.91
539,Egvekinot,RU,2021-01-31 15:03:45,66.3167,-179.1667,-15.16,90,100,17.47
540,Filingue,NE,2021-01-31 15:03:45,14.3521,3.3168,91.33,10,0,10.25
541,Camanducaia,BR,2021-01-31 15:03:45,-22.7553,-46.1447,91.4,38,40,4.61
542,Kulhudhuffushi,MV,2021-01-31 15:03:45,6.6221,73.07,81.99,74,44,9.46
543,Paka,MY,2021-01-31 15:03:45,4.6374,103.4368,77.0,94,58,9.22
544,Camacari,BR,2021-01-31 15:03:45,-12.6975,-38.3242,82.4,74,75,12.66
545,Shitanjing,CN,2021-01-31 15:03:46,39.2342,106.3439,25.88,71,0,18.39
546,Aripuana,BR,2021-01-31 15:03:02,-9.1667,-60.6333,88.18,55,1,3.49
547,Viedma,AR,2021-01-31 15:00:30,-40.8135,-62.9967,73.0,45,5,1.99
548,Yumen,CN,2021-01-31 15:03:46,40.2833,97.2,26.28,67,0,13.31
549,Ahipara,NZ,2021-01-31 15:03:46,-35.1667,173.1667,57.15,80,0,3.85
550,Miraflores,MX,2021-01-31 15:03:46,19.2167,-98.8083,57.2,47,1,3.96
551,Solomenskoye,RU,2021-01-31 15:03:46,44.2167,44.3528,39.47,83,87,2.59
552,Lensk,RU,2021-01-31 15:03:47,60.7253,114.9278,-26.43,81,100,9.17
